1,0.00000,-17.59497,2.41000,1.37030,-0.00000,-0.05350
2,-0.00092,-17.59490,2.41137,1.37023,-0.00000,-0.05355
3,-0.00368,-17.59469,2.41543,1.37001,-0.00000,-0.05371
4,-0.00828,-17.59434,2.42214,1.36964,-0.00000,-0.05397
5,-0.01470,-17.59385,2.43144,1.36913,-0.00000,-0.05433
6,-0.02294,-17.59322,2.44327,1.36848,-0.00000,-0.05480
7,-0.03300,-17.59245,2.45757,1.36770,-0.00000,-0.05537
8,-0.04487,-17.59155,2.47430,1.36679,-0.00000,-0.05605
9,-0.05854,-17.59051,2.49338,1.36575,0.00000,-0.05683
10,-0.07400,-17.58934,2.51478,1.36458,-0.00000,-0.05771
11,-0.09126,-17.58803,2.53843,1.36329,-0.00000,-0.05869
12,-0.11030,-17.58659,2.56428,1.36188,0.00000,-0.05977
13,-0.13111,-17.58502,2.59227,1.36036,-0.00000,-0.06096
14,-0.15370,-17.58332,2.62235,1.35872,-0.00000,-0.06224
15,-0.17806,-17.58149,2.65446,1.35698,-0.00000,-0.06363
16,-0.20417,-17.57953,2.68854,1.35513,-0.00000,-0.06512
17,-0.23204,-17.57744,2.72455,1.35318,0.00000,-0.06670
18,-0.26165,-17.57524,2.76241,1.35113,-0.00000,-0.06839
19,-0.29301,-17.57291,2.80209,1.34898,0.00000,-0.07017
20,-0.32610,-17.57046,2.84352,1.34674,0.00000,-0.07206
21,-0.36092,-17.56788,2.88664,1.34442,-0.00000,-0.07404
22,-0.39746,-17.56520,2.93141,1.34201,-0.00000,-0.07612
23,-0.43572,-17.56240,2.97776,1.33951,-0.00000,-0.07830
24,-0.47569,-17.55948,3.02564,1.33694,-0.00000,-0.08057
25,-0.51737,-17.55646,3.07500,1.33430,0.00000,-0.08294
26,-0.56074,-17.55332,3.12578,1.33158,-0.00000,-0.08541
27,-0.60580,-17.55008,3.17791,1.32880,-0.00000,-0.08797
28,-0.65255,-17.54672,3.23136,1.32595,0.00000,-0.09063
29,-0.70098,-17.54327,3.28606,1.32305,-0.00000,-0.09339
30,-0.75109,-17.53972,3.34195,1.32009,-0.00000,-0.09624
31,-0.80286,-17.53607,3.39899,1.31707,-0.00000,-0.09918
32,-0.85629,-17.53233,3.45711,1.31401,0.00000,-0.10222
